代碼,商品,新聞內容,日期
2637,慧洋-KY,慧洋-KY 元月每股稅前盈餘0.26元,2021/2/4
3023,信邦,信邦 上月營收攀峰,2021/2/4
3042,晶技,晶技 Q1拚史上最旺,2021/2/4
3081,聯亞,聯亞 首季營收拚6億元,2021/2/4
3105,穩懋,穩懋 今年四大產品線都會成長,2021/2/4
3675,德微,德微 Q1業績年增拚翻倍,2021/2/4
5223,安力-KY,安力-KY 元月營收超越去年首季,2021/2/4
6206,飛捷,飛捷擁雙多 逐季成長,2021/2/4
6409,旭隼,南電、旭隼 拚入選MSCI成分股,2021/2/4
6510,精測,精測 去年營收、獲利齊攀峰,2021/2/4
8046,南電,南電、旭隼 拚入選MSCI成分股,2021/2/4
1586,和勤,和勤四引擎熱轉 營運喊衝,2021/2/3
2002,中鋼,中鋼 加入MIH電動車平台,2021/2/3
2014,中鴻,中鴻3月盤價喊漲 業績添動能,2021/2/3
2327,國巨,AVX大馬廠停工 基美迎轉單,2021/2/3
2375,凱美,三事業締新猷 凱美二月看旺,2021/2/3
2379,瑞昱,瑞昱 本季動能可望延續,2021/2/3
2454,聯發科,聯發科正式擁抱mmWave 日月光投控成封測最佳拍檔,2021/2/3
2474,可成,NB火熱 可成訂單能見度高,2021/2/3
2603,長榮,海運三雄 Q1獲利爆發,2021/2/3
2606,裕民,壓寶運價...裕民增造4艘船,2021/2/3
2609,陽明,海運三雄 Q1獲利爆發,2021/2/3
2610,華航,華航/長榮航 運價再喊漲,2021/2/3
2615,萬海,海運三雄 Q1獲利爆發,2021/2/3
2618,長榮航,華航/長榮航 運價再喊漲,2021/2/3
3008,大立光,鏡頭產業回春 瑞銀喊買股王,2021/2/3
3231,緯創,蔚來電動車熱銷 緯創補,2021/2/3
3374,精材,精材去年每股賺6.37元 歷來最佳,2021/2/3
3711,日月光投控,聯發科正式擁抱mmWave 日月光投控成封測最佳拍檔,2021/2/3
5347,世界,世界去年獲利創高 Q1看旺,2021/2/3
6441,廣錠,廣錠攻儲能 利多不斷,2021/2/3
6548,長科*,長科* 今年營運向上,2021/2/3
6558,興能高,興能高 本季營收不淡,2021/2/3
8215,明基材,明基材H1訂單滿載 過年不停工,2021/2/3
8924,大田,訂單熱爆 大田1月業績亮眼,2021/2/3
1504,東元,東元 加入鴻海MIH聯盟,2021/2/2
1513,中興電,中興電 奪充電樁標案,2021/2/2
2002,中鋼,中鋼開盤 電磁鋼片三個月漲25%,2021/2/2
2303,聯電,車廠搶晶片 喊加碼三成,2021/2/2
2317,鴻海,東元 加入鴻海MIH聯盟,2021/2/2
2330,台積電,車廠搶晶片 喊加碼三成,2021/2/2
2337,旺宏,Switch賣翻 任天堂再上修財測,2021/2/2
2354,鴻準,Switch賣翻 任天堂再上修財測,2021/2/2
2379,瑞昱,瑞昱目標價 升至566元,2021/2/2
2408,南亞科,需求大爆發 DRAM合約價上漲,2021/2/2
2409,友達,面板缺料 市場爆搶貨潮,2021/2/2
2409,友達,缺工、缺料、缺貨 面板價格上半年不漲也難,2021/2/2
2436,偉詮電,Switch賣翻 任天堂再上修財測,2021/2/2
3034,聯詠,DDI產能緊俏 外資續挺聯詠,2021/2/2
3189,景碩,載板需求大 景碩Q1淡季有撐,2021/2/2
3227,原相,Switch賣翻 任天堂再上修財測,2021/2/2
3231,緯創,緯創三路並進 獲利看增,2021/2/2
3481,群創,面板缺料 市場爆搶貨潮,2021/2/2
3481,群創,缺工、缺料、缺貨 面板價格上半年不漲也難,2021/2/2
4919,新唐,新唐訂單 看到下半年,2021/2/2
5309,系統電,系統電 奪特斯拉大單,2021/2/2
6202,盛群,盛群 4月起報價漲15%,2021/2/2
6202,盛群,盛群去年每股賺4.56元 近13年次佳,2021/2/2
6279,胡連,特斯拉擬砸兆元 入股比亞迪,2021/2/2
6282,康舒,特斯拉擬砸兆元 入股比亞迪,2021/2/2
1515,力山,遠距工作需求大 力山、嘉澤受惠,2021/2/1
1590,亞德客-KY,陸新基建帶動，亞德客-KY及氣立訂單激增,2021/2/1
1907,永豐餘,攻民生+防疫 永豐餘Q1業績俏,2021/2/1
2317,鴻海,小米供應鏈 喜迎訂單,2021/2/1
2327,國巨,國巨 調漲鉭電價逾20%,2021/2/1
2344,華邦電,車電題材夯 面板/記憶體看旺,2021/2/1
2356,英業達,小米供應鏈 喜迎訂單,2021/2/1
2368,金像電,跳脫紅海 高技/金像電攻測試板,2021/2/1
2393,億光,億光回神 Q1不看淡,2021/2/1
2409,友達,小米供應鏈 喜迎訂單,2021/2/1
2409,友達,中小面板月月漲 雙虎樂,2021/2/1
2409,友達,車電題材夯 面板/記憶體看旺,2021/2/1
2412,中華電,小米供應鏈 喜迎訂單,2021/2/1
2449,京元電子,車用晶片Burn-in測試重要性 大提升,2021/2/1
2454,聯發科,小米供應鏈 喜迎訂單,2021/2/1
2454,聯發科,聯發科 預計本季出貨蘋果Beats耳機,2021/2/1
2603,長榮,貨櫃船業者 首季有望大賺,2021/2/1
2609,陽明,貨櫃船業者 首季有望大賺,2021/2/1
2801,彰銀,本錢雄厚 公股金控配息彈性大,2021/2/1
2880,華南金,本錢雄厚 公股金控配息彈性大,2021/2/1
2886,兆豐金,本錢雄厚 公股金控配息彈性大,2021/2/1
2892,第一金,本錢雄厚 公股金控配息彈性大,2021/2/1
3443,創意,創意 今年獲利拚增逾一成,2021/2/1
3481,群創,中小面板月月漲 雙虎樂,2021/2/1
3481,群創,車電題材夯 面板/記憶體看旺,2021/2/1
3533,嘉澤,遠距工作需求大 力山、嘉澤受惠,2021/2/1
3630,新鉅科,小米供應鏈 喜迎訂單,2021/2/1
4190,佐登-KY,佐登強攻醫美 今年拚賺一股本,2021/2/1
4555,氣立,陸新基建帶動，亞德客-KY及氣立訂單激增,2021/2/1
4904,遠傳,小米供應鏈 喜迎訂單,2021/2/1
4960,誠美材,誠美材 本業有望轉盈,2021/2/1
5306,桂盟,自行車三雄接單 看到6月,2021/2/1
5439,高技,跳脫紅海 高技/金像電攻測試板,2021/2/1
5880,合庫金,本錢雄厚 公股金控配息彈性大,2021/2/1
6116,彩晶,中小面板月月漲 雙虎樂,2021/2/1
6125,廣運,廣運加入MIH 衝刺車用,2021/2/1
6180,橘子,衝刺虛實整合商機 橘子嘉年華登場,2021/2/1
6515,穎崴,車用晶片Burn-in測試重要性 大提升,2021/2/1
6531,愛普,業外吃補 愛普去年賺逾一股本,2021/2/1
6683,雍智科技,車用晶片Burn-in測試重要性 大提升,2021/2/1
8044,網家,小米供應鏈 喜迎訂單,2021/2/1
9914,美利達,自行車三雄接單 看到6月,2021/2/1
9921,巨大,自行車三雄接單 看到6月,2021/2/1
1210,大成,不愛萊豬 大成/卜蜂獲利進補,2021/1/29
1215,卜蜂,不愛萊豬 大成/卜蜂獲利進補,2021/1/29
1402,遠東新,瓶用酯粒廠產能滿載 Q1不淡,2021/1/29
1409,新纖,瓶用酯粒廠產能滿載 Q1不淡,2021/1/29
1444,力麗,瓶用酯粒廠產能滿載 Q1不淡,2021/1/29
1590,亞德客-KY,亞德客-KY目標價 六外資上修,2021/1/29
2324,仁寶,筆電今年更旺 台廠進補,2021/1/29
2327,國巨,國巨/華新科 喜迎轉單,2021/1/29
2330,台積電,蘋果：本季營收加速成長,2021/1/29
2353,宏碁,筆電今年更旺 台廠進補,2021/1/29
2369,菱生,車用晶片大缺貨 後段封測廠等著上天掉禮物,2021/1/29
2382,廣達,筆電今年更旺 台廠進補,2021/1/29
2401,凌陽,車用影音晶片當紅 凌陽Q1不淡,2021/1/29
2409,友達,康寧 擴大10.5代玻璃基板廠生產,2021/1/29
2436,偉詮電,Garmin推新品 偉詮電補,2021/1/29
2441,超豐,車用晶片大缺貨 後段封測廠等著上天掉禮物,2021/1/29
2472,立隆電,立隆電 訂單能見度直透下半年,2021/1/29
2481,強茂,二極體需求旺 台半、強茂吃補,2021/1/29
2492,華新科,國巨/華新科 喜迎轉單,2021/1/29
3008,大立光,蘋果：本季營收加速成長,2021/1/29
3037,欣興,超微點名 缺貨主因來自封測端,2021/1/29
3211,順達,順達 上半年營運看旺,2021/1/29
3257,虹冠電,虹冠電 今年業績拚增30%,2021/1/29
3443,創意,創意去年Q4大賺 配息5元,2021/1/29
3481,群創,康寧 擴大10.5代玻璃基板廠生產,2021/1/29
3711,日月光投控,車用晶片大缺貨 後段封測廠等著上天掉禮物,2021/1/29
4938,和碩,破天荒！和碩結盟立訊搶組裝單,2021/1/29
5425,台半,二極體需求旺 台半、強茂吃補,2021/1/29
8046,南電,超微點名 缺貨主因來自封測端,2021/1/29
8358,金居,金居去年每股賺2.14元 配息2元,2021/1/29
1590,亞德客-KY,亞德客-KY大賺2.5個股本 今年續旺,2021/1/28
2002,中鋼,翁朝棟：中鋼將創造V型反彈,2021/1/28
2303,聯電,聯電 力拚2021整體產能成長3%,2021/1/28
2337,旺宏,旺宏 ROM、NOR、NAND全線樂觀,2021/1/28
2375,凱美,鋁電喊漲 凱美/立隆營運來勁,2021/1/28
2408,南亞科,美光：DRAM緊缺會持續多年,2021/1/28
2409,友達,雙虎與京東方插旗太空 競逐液晶天線入場券,2021/1/28
2454,聯發科,聯發科：今年將強勁成長,2021/1/28
2472,立隆電,鋁電喊漲 凱美/立隆營運來勁,2021/1/28
2603,長榮,長榮搶市 砸錢大造櫃,2021/1/28
3042,晶技,三星S21明開賣 台鏈帶勁,2021/1/28
3105,穩懋,穩懋目標價 喊到520元,2021/1/28
3481,群創,雙虎與京東方插旗太空 競逐液晶天線入場券,2021/1/28
3596,智易,訂單遞延 智易Q1淡季不淡,2021/1/28
4576,大銀微系統,大銀微 去年EPS估逾1元,2021/1/28
5306,桂盟,自行車三雄春節趕工 全年無淡季,2021/1/28
5478,智冠,電玩展登場 智冠三路搶錢,2021/1/28
6279,胡連,胡連 今年營收看增雙位數,2021/1/28
9914,美利達,自行車三雄春節趕工 全年無淡季,2021/1/28
9921,巨大,自行車三雄春節趕工 全年無淡季,2021/1/28
1310,台苯,SM行情熱 塑化廠營運加分,2021/1/27
1312,國喬,SM行情熱 塑化廠營運加分,2021/1/27
1326,台化,SM行情熱 塑化廠營運加分,2021/1/27
2002,中鋼,中鋼上月獲利 25個月新高,2021/1/27
2201,裕隆,陸車市 2022全面對外資開放,2021/1/27
2317,鴻海,陸車市 2022全面對外資開放,2021/1/27
2330,台積電,英特爾 去年簽CPU委外台積電3奈米,2021/1/27
2347,聯強,聯強衝業績 催動兩引擎,2021/1/27
2412,中華電,財測出爐 中華電拚賺贏去年,2021/1/27
2417,圓剛,圓剛爆單 緊急擴產,2021/1/27
2454,聯發科,榮耀新機狂銷 助攻台鏈,2021/1/27
2610,華航,空運湧急單 全線大漲價,2021/1/27
2618,長榮航,空運湧急單 全線大漲價,2021/1/27
3008,大立光,榮耀新機狂銷 助攻台鏈,2021/1/27
3034,聯詠,兩大利多 聯詠今年營收拚千億,2021/1/27
3034,聯詠,榮耀新機狂銷 助攻台鏈,2021/1/27
3042,晶技,榮耀新機狂銷 助攻台鏈,2021/1/27
3152,璟德,璟德/同致 目標價調高,2021/1/27
3532,台勝科,台勝科 二度延後歲修,2021/1/27
3552,同致,特斯拉撐腰 同致今年獲利拚翻倍,2021/1/27
3552,同致,璟德/同致 目標價調高,2021/1/27
3563,牧德,載板喊燒 牧德今年展望樂觀,2021/1/27
4953,緯軟,緯軟 去年獲利創雙高,2021/1/27
6182,合晶,環球晶/合晶 訂單又急又強,2021/1/27
6190,萬泰科,萬泰科 本月業績拚新高,2021/1/27
6239,力成,力成去年每股賺8.6元 今年可望維持成長,2021/1/27
6472,保瑞,保瑞 獲美商代工新單,2021/1/27
6488,環球晶,環球晶/合晶 訂單又急又強,2021/1/27
1301,台塑,台塑/國喬 毛利率看升,2021/1/26
1312,國喬,台塑/國喬 毛利率看升,2021/1/26
2002,中鋼,鋼市迎金牛 穩中帶堅,2021/1/26
2014,中鴻,鋼市迎金牛 穩中帶堅,2021/1/26
2049,上銀,上銀/大銀 訂單滿到Q3,2021/1/26
2108,南帝,疫情升溫 南帝、申豐Q1估雙位數成長,2021/1/26
2247,汎德永業,原廠掛保證 汎德H1業績戰新高,2021/1/26
2313,華通,PCB廠年節不停機 Q1不淡,2021/1/26
2316,楠梓電,PCB廠年節不停機 Q1不淡,2021/1/26
2330,台積電,日經：車用IC喊漲15%,2021/1/26
2344,華邦電,新款平價版AirPods Pro 傳釋單,2021/1/26
2345,智邦,歐加速布局5G 台廠利多,2021/1/26
2436,偉詮電,偉詮電USB-PD晶片 全年挑戰突破2億套,2021/1/26
2454,聯發科,聯發科 Q1營收看增10%,2021/1/26
2492,華新科,華新科 LTCC漲價五成,2021/1/26
2615,萬海,萬海造櫃買船 豪砸200億元,2021/1/26
3037,欣興,PCB廠年節不停機 Q1不淡,2021/1/26
3044,健鼎,PCB廠年節不停機 Q1不淡,2021/1/26
3178,公準,公準 打入SpaceX供應鏈,2021/1/26
3189,景碩,PCB廠年節不停機 Q1不淡,2021/1/26
3380,明泰,歐加速布局5G 台廠利多,2021/1/26
3680,家登,家登出貨拚倍增 2021營運衝,2021/1/26
4576,大銀微系統,上銀/大銀 訂單滿到Q3,2021/1/26
5469,瀚宇博,PCB廠年節不停機 Q1不淡,2021/1/26
5471,松翰,松翰車用晶片接單 看旺到Q3,2021/1/26
6257,矽格,矽格 斥資46.2億收購聯測,2021/1/26
6285,啟碁,歐加速布局5G 台廠利多,2021/1/26
6582,申豐,疫情升溫 南帝、申豐Q1估雙位數成長,2021/1/26
8046,南電,PCB廠年節不停機 Q1不淡,2021/1/26
8086,宏捷科,大摩 看好宏捷科漲價效益,2021/1/26
1210,大成,大成雙引擎熱轉 今年看旺,2021/1/25
1402,遠東新,土地活化 紡織股潛在利益豐,2021/1/25
1417,嘉裕,土地活化 紡織股潛在利益豐,2021/1/25
1440,南紡,土地活化 紡織股潛在利益豐,2021/1/25
1457,宜進,土地活化 紡織股潛在利益豐,2021/1/25
1527,鑽全,台幣升 電動工具廠報價喊漲,2021/1/25
1533,車王電,台幣升 電動工具廠報價喊漲,2021/1/25
1583,程泰,陸推內循環 工具機廠訂單回春,2021/1/25
1590,亞德客-KY,內外資看好自動化需求 亞德客目標價升,2021/1/25
1597,直得,內外資看好自動化需求 亞德客目標價升,2021/1/25
2002,中鋼,中鋼 3月盤價看漲,2021/1/25
2049,上銀,內外資看好自動化需求 亞德客目標價升,2021/1/25
2049,上銀,陸推內循環 工具機廠訂單回春,2021/1/25
2303,聯電,半導體鏈 喊二次漲價,2021/1/25
2313,華通,看好華通獲利 里昂喊進,2021/1/25
2317,鴻海,大摩唱旺蘋果 按讚台系鏈,2021/1/25
2317,鴻海,鴻海衝電動車 補齊電池拼圖,2021/1/25
2324,仁寶,英特爾出貨增 廣達/仁寶受惠,2021/1/25
2324,仁寶,智慧表買氣夯 供應鏈進補,2021/1/25
2328,廣宇,智慧表買氣夯 供應鏈進補,2021/1/25
2330,台積電,Switch熱賣 台鏈大進補,2021/1/25
2330,台積電,大摩唱旺蘋果 按讚台系鏈,2021/1/25
2330,台積電,車用晶片荒 美德日盼台積伸援手,2021/1/25
2337,旺宏,Switch熱賣 台鏈大進補,2021/1/25
2351,順德,拉貨強勁 順德車用導線架化重攀至4成,2021/1/25
2354,鴻準,Switch熱賣 台鏈大進補,2021/1/25
2382,廣達,英特爾出貨增 廣達/仁寶受惠,2021/1/25
2385,群光,智慧表買氣夯 供應鏈進補,2021/1/25
2409,友達,中小面板喊漲 雙虎利多,2021/1/25
2456,奇力新,晶片電阻開漲 供應鏈業績嗨,2021/1/25
2478,大毅,晶片電阻開漲 供應鏈業績嗨,2021/1/25
2492,華新科,晶片電阻開漲 供應鏈業績嗨,2021/1/25
2606,裕民,BDI大漲 散裝船報價飆高,2021/1/25
2612,中航,BDI大漲 散裝船報價飆高,2021/1/25
2617,台航,BDI大漲 散裝船報價飆高,2021/1/25
2637,慧洋-KY,BDI大漲 散裝船報價飆高,2021/1/25
3008,大立光,大摩唱旺蘋果 按讚台系鏈,2021/1/25
3189,景碩,智慧表買氣夯 供應鏈進補,2021/1/25
3481,群創,中小面板喊漲 雙虎利多,2021/1/25
3481,群創,群創/GIS-KY助陣 拜騰造車加速,2021/1/25
3526,凡甲,強茂收購股權 凡甲：歡迎,2021/1/25
3711,日月光投控,半導體鏈 喊二次漲價,2021/1/25
3714,富采,Mini/Micro LED 引領CES顯示風騷,2021/1/25
4526,東台,陸推內循環 工具機廠訂單回春,2021/1/25
4540,全球傳動,內外資看好自動化需求 亞德客目標價升,2021/1/25
4768,晶呈科技,Mini/Micro LED 引領CES顯示風騷,2021/1/25
4960,誠美材,漲價一成 偏光片廠Q1嘗甜頭,2021/1/25
5347,世界,半導體鏈 喊二次漲價,2021/1/25
6116,彩晶,中小面板喊漲 雙虎利多,2021/1/25
6153,嘉聯益,智慧表買氣夯 供應鏈進補,2021/1/25
6271,同欣電,台廠 車用CIS封測產能爆滿,2021/1/25
6456,GIS-KY,GIS-KY出貨旺 籌資擴產,2021/1/25
6456,GIS-KY,群創/GIS-KY助陣 拜騰造車加速,2021/1/25
6555,榮炭,鴻海衝電動車 補齊電池拼圖,2021/1/25
6609,瀧澤科,陸推內循環 工具機廠訂單回春,2021/1/25
6643,M3,高速IP點火 M31今年營收再拚高峰,2021/1/25
8016,矽創,出貨旺 矽創Q1營收拚贏上季,2021/1/25
8046,南電,智慧表買氣夯 供應鏈進補,2021/1/25
8215,明基材,漲價一成 偏光片廠Q1嘗甜頭,2021/1/25
1304,台聚,泛用樹脂漲價 台化利多,2021/1/22
1305,華夏,泛用樹脂漲價 台化利多,2021/1/22
1309,台達化,泛用樹脂漲價 台化利多,2021/1/22
1326,台化,泛用樹脂漲價 台化利多,2021/1/22
1563,巧新,巧新 今年EPS估逾4元,2021/1/22
2012,春雨,春雨接單熱 利差擴大,2021/1/22
2049,上銀,訂單強！上銀/全球傳動報價喊漲,2021/1/22
2317,鴻海,郭台銘：看好台灣發展電動車,2021/1/22
2382,廣達,微軟推新品 廣達/群創沾光,2021/1/22
2385,群光,群光 去年EPS衝8元,2021/1/22
2605,新興,BDI回穩 散裝船添利多,2021/1/22
2606,裕民,BDI回穩 散裝船添利多,2021/1/22
2612,中航,BDI回穩 散裝船添利多,2021/1/22
2732,六角,啟動供應鏈整合 六角營運衝,2021/1/22
3008,大立光,三星新機預購火 台鏈樂,2021/1/22
3010,華立,EUV概念股 訂單滿到下半年,2021/1/22
3042,晶技,三星新機預購火 台鏈樂,2021/1/22
3178,公準,EUV概念股 訂單滿到下半年,2021/1/22
3324,雙鴻,三星新機預購火 台鏈樂,2021/1/22
3338,泰碩,三星新機預購火 台鏈樂,2021/1/22
3481,群創,微軟推新品 廣達/群創沾光,2021/1/22
3576,聯合再生,總統：台灣要打入綠電供應鏈,2021/1/22
3680,家登,EUV概念股 訂單滿到下半年,2021/1/22
4540,全球傳動,訂單強！上銀/全球傳動報價喊漲,2021/1/22
4916,事欣科,SpaceX攻衛星 事欣科看旺,2021/1/22
4974,亞泰,亞泰 去年每股賺5.16元,2021/1/22
5434,崇越,EUV概念股 訂單滿到下半年,2021/1/22
5483,中美晶,總統：台灣要打入綠電供應鏈,2021/1/22
6196,帆宣,EUV概念股 訂單滿到下半年,2021/1/22
6230,尼得科超眾,三星新機預購火 台鏈樂,2021/1/22
6443,元晶,總統：台灣要打入綠電供應鏈,2021/1/22
6456,GIS-KY,三星新機預購火 台鏈樂,2021/1/22
6462,神盾,三星新機預購火 台鏈樂,2021/1/22
6683,雍智科技,雍智科技接單旺 Q1營收拚創高,2021/1/22
6732,昇佳電子,昇佳電子 感測器新品訂單到手,2021/1/22
8299,群聯,群聯雙利多 毛利率看升,2021/1/22
1325,恆大,防疫概念股 雙高護體,2021/1/21
1530,亞崴,工具機迎春燕 接單看到Q2,2021/1/21
1583,程泰,工具機迎春燕 接單看到Q2,2021/1/21
1590,亞德客-KY,工具機迎春燕 接單看到Q2,2021/1/21
1905,華紙,漲價、產能全開 華紙Q1「盈」面大,2021/1/21
2008,高興昌,製管雙雄 2月報價大漲1成,2021/1/21
2020,美亞,製管雙雄 2月報價大漲1成,2021/1/21
2049,上銀,工具機迎春燕 接單看到Q2,2021/1/21
2108,南帝,防疫概念股 雙高護體,2021/1/21
2344,華邦電,大摩：華邦電股價上看35元,2021/1/21
2409,友達,面板全面漲價 雙虎利多,2021/1/21
2449,京元電子,日月光、京元電 吃高通大單,2021/1/21
2454,聯發科,聯發科氣盛 推新5G晶片,2021/1/21
2481,強茂,強茂、台半 交期達半年,2021/1/21
3008,大立光,iPhone 下半年新機鏡頭升級,2021/1/21
3105,穩懋,Lumentum攻光通訊 穩懋訂單在望,2021/1/21
3481,群創,面板全面漲價 雙虎利多,2021/1/21
3515,華擎,華擎出貨給力 迎最旺上半年,2021/1/21
3625,西勝,西勝 今年營收看增三成,2021/1/21
3711,日月光投控,日月光、京元電 吃高通大單,2021/1/21
4526,東台,工具機迎春燕 接單看到Q2,2021/1/21
5425,台半,強茂、台半 交期達半年,2021/1/21
6147,頎邦,頎邦、易華電 調價在望,2021/1/21
6180,橘子,橘子力推新作 營運催油門,2021/1/21
6504,南六,防疫概念股 雙高護體,2021/1/21
6514,芮特-KY,芮特-KY毛利四年新高 今年拚成長,2021/1/21
6552,易華電,頎邦、易華電 調價在望,2021/1/21
6582,申豐,防疫概念股 雙高護體,2021/1/21
6609,瀧澤科,工具機迎春燕 接單看到Q2,2021/1/21
6672,騰輝電子-KY,訂單喊燒 騰輝-KY Q1業績戰新高,2021/1/21
